04/09/1987,25.2,598.7,99.9,31.0,null
05/09/1987,21.9,604.0,100.1,42.0,null
06/09/1987,20.8,542.6,100.4,52.0,null
07/09/1987,22.1,579.4,100.5,49.0,null
08/09/1987,23.8,575.8,100.4,42.0,null
09/09/1987,25.8,500.9,100.3,35.0,null
10/09/1987,21.6,533.3,100.5,50.0,null
11/09/1987,21.4,532.5,100.0,44.0,null
12/09/1987,20.2,525.9,99.7,47.0,null
13/09/1987,19.8,518.8,100.2,51.0,null
14/09/1987,20.8,560.8,100.6,55.0,null
15/09/1987,22.2,554.6,100.4,48.0,null
16/09/1987,22.5,550.5,100.0,42.0,null
17/09/1987,23.3,547.9,100.1,34.0,null
18/09/1987,24.5,540.6,100.3,32.0,null
19/09/1987,24.3,538.8,100.3,35.0,null
20/09/1987,24.4,489.7,100.3,33.0,null
21/09/1987,25.3,525.5,100.1,33.0,null
22/09/1987,26.5,449.3,100.1,31.0,null
23/09/1987,25.0,446.4,100.4,40.0,null
24/09/1987,23.5,513.1,100.4,41.0,null
25/09/1987,22.1,493.5,100.3,49.0,null
26/09/1987,22.2,502.6,100.2,48.0,null
27/09/1987,24.1,507.7,100.2,39.0,null
28/09/1987,25.3,498.2,100.4,35.0,null
29/09/1987,25.7,462.2,100.5,36.0,null
30/09/1987,26.2,478.6,100.2,36.0,null
01/10/1987,26.4,479.5,100.1,36.0,null
02/10/1987,25.3,485.9,100.5,40.0,null
03/10/1987,25.7,482.3,100.8,38.0,null
04/10/1987,26.2,476.6,100.6,32.0,null
05/10/1987,25.7,475.6,100.3,31.0,null
06/10/1987,26.5,446.5,100.1,27.0,null
07/10/1987,23.7,453.1,100.2,36.0,null
08/10/1987,21.2,430.7,100.2,46.0,null
09/10/1987,20.6,416.3,100.2,51.0,null
10/10/1987,19.7,435.1,100.5,51.0,null
11/10/1987,21.6,439.0,100.4,43.0,null
12/10/1987,20.0,413.1,100.4,53.0,null
13/10/1987,18.8,436.9,100.3,55.0,null
14/10/1987,19.7,431.3,100.3,49.0,null
15/10/1987,20.2,425.5,100.2,45.0,null
16/10/1987,20.1,428.4,100.5,41.0,null
17/10/1987,18.6,419.2,100.6,48.0,null
18/10/1987,19.6,416.7,100.5,39.0,null
19/10/1987,19.2,412.7,100.2,36.0,null
20/10/1987,18.6,337.8,100.3,43.0,null
21/10/1987,19.0,325.7,100.4,53.0,null
22/10/1987,18.5,200.9,100.0,77.0,null
23/10/1987,19.3,331.1,100.2,67.0,null
24/10/1987,18.8,319.0,100.7,67.0,null
25/10/1987,19.6,365.3,101.2,58.0,null
26/10/1987,20.6,318.5,100.8,51.0,null
27/10/1987,20.1,165.4,100.4,59.0,null
28/10/1987,19.1,279.1,100.5,74.0,null
29/10/1987,17.4,279.7,100.5,71.0,null
30/10/1987,16.2,248.5,100.4,77.0,null
01/11/1987,16.3,202.6,100.2,79.0,null
02/11/1987,12.8,225.2,100.5,64.0,null
03/11/1987,12.6,332.8,100.5,60.0,null
04/11/1987,12.6,241.4,100.3,71.0,null
05/11/1987,15.4,273.0,100.2,63.0,null
06/11/1987,15.2,237.1,101.0,66.0,null
07/11/1987,13.2,317.8,101.2,69.0,null
08/11/1987,13.9,294.8,101.0,65.0,null
09/11/1987,15.3,294.6,101.1,58.0,null
10/11/1987,13.7,272.6,101.3,77.0,null
11/11/1987,12.9,152.9,101.3,83.0,null
12/11/1987,11.7,139.4,100.9,94.0,null
13/11/1987,12.6,113.2,100.4,89.0,null
14/11/1987,10.7,186.1,100.7,75.0,null
15/11/1987,8.6,261.9,101.2,66.0,null
16/11/1987,9.7,275.7,101.0,65.0,null
17/11/1987,10.9,123.3,100.6,83.0,null
18/11/1987,11.4,212.9,101.2,84.0,null
19/11/1987,12.3,254.9,101.4,58.0,null
20/11/1987,11.0,158.1,100.8,58.0,null
21/11/1987,7.7,151.2,101.0,89.0,null
22/11/1987,8.4,160.1,100.8,81.0,null
23/11/1987,8.3,222.3,100.9,75.0,null
24/11/1987,8.3,238.5,101.3,74.0,null
25/11/1987,6.1,138.3,101.0,84.0,null
26/11/1987,6.1,255.9,101.0,65.0,null
27/11/1987,6.1,236.3,100.8,62.0,null
28/11/1987,6.3,245.0,100.2,64.0,null
29/11/1987,6.4,242.5,100.8,72.0,null
30/11/1987,8.8,128.1,101.0,66.0,null
01/12/1987,12.0,201.6,101.0,57.0,null
02/12/1987,11.3,224.6,100.9,59.0,null
03/12/1987,11.9,262.2,100.7,63.0,null
04/12/1987,11.9,122.8,100.0,73.0,null
05/12/1987,11.0,112.2,100.7,74.0,null
06/12/1987,11.0,111.5,100.6,77.0,null
07/12/1987,9.7,238.7,101.3,61.0,null
08/12/1987,8.6,79.1,101.1,83.0,null
09/12/1987,10.1,212.8,101.4,72.0,null
10/12/1987,13.4,183.2,101.4,75.0,null
11/12/1987,9.5,113.4,101.2,82.0,null
12/12/1987,4.7,150.0,100.6,69.0,null
13/12/1987,2.6,233.7,100.8,64.0,null
14/12/1987,1.8,173.1,101.4,64.0,null
15/12/1987,4.7,117.9,100.5,53.0,null
16/12/1987,9.9,118.1,99.0,46.0,null
17/12/1987,5.3,105.2,99.7,91.0,null
18/12/1987,5.9,242.0,100.5,79.0,null
19/12/1987,7.2,168.2,100.5,83.0,null
20/12/1987,4.5,136.4,101.3,92.0,null
21/12/1987,3.8,112.3,101.5,97.0,null
22/12/1987,5.1,86.8,100.8,97.0,null
23/12/1987,2.3,121.2,100.9,79.0,null
26/12/1987,2.4,249.2,101.3,45.0,null
27/12/1987,3.6,127.9,101.3,49.0,null
29/12/1987,4.7,75.3,100.4,91.0,null
30/12/1987,4.6,181.9,101.5,71.0,null
31/12/1987,1.9,235.9,101.7,74.0,null
01/01/1988,1.5,101.6,101.7,95.0,null
02/01/1988,4.4,116.0,101.4,86.0,null
03/01/1988,8.4,126.1,100.9,79.0,null
04/01/1988,10.8,99.5,100.6,76.0,null
05/01/1988,10.2,127.7,100.5,84.0,null
06/01/1988,4.9,186.8,101.2,93.0,null
07/01/1988,5.2,108.5,101.2,98.0,null
08/01/1988,8.1,189.3,101.3,83.0,null
09/01/1988,7.7,111.8,101.7,92.0,null
10/01/1988,7.3,137.6,101.3,92.0,null
12/01/1988,5.4,265.0,101.3,69.0,null
13/01/1988,6.3,253.0,101.8,72.0,null
14/01/1988,7.1,206.9,101.3,74.0,null
15/01/1988,8.4,115.7,100.6,86.0,null
18/01/1988,6.3,223.4,100.5,58.0,null
19/01/1988,5.5,267.4,101.3,72.0,null
20/01/1988,5.3,269.6,101.9,69.0,null
21/01/1988,3.2,188.6,101.5,88.0,null
22/01/1988,6.9,276.3,101.9,57.0,null
23/01/1988,7.0,235.1,101.5,68.0,null
24/01/1988,7.9,297.1,101.4,68.0,null
